280,-9,113
-299,-94,221
-287,-89,266
153,-89,-292
82,-117,-294
80,-211,244
68,-211,221
16,-193,136
-73,-204,153
-84,-244,174
-174,270,268
-228,289,-261
277,277,-287
-299,-284,301
-223,294,292
296,155,-176
105,-56,-157
30,-75,-108
65,-18,-127
56,9,-56
113,-7,-2
141,56,70
186,110,61
183,127,146
195,136,221
228,176,-266
214,120,270
188,129,280
249,219,-202
275,275,-211
256,-216,-228
270,-282,-193
289,282,-207
292,299,-211
-261,-296,-181
-223,-233,-188
-242,-157,-204
-287,-204,-219
287,-195,-216
77,87,-289
61,207,299
28,-94,-216
87,-117,-202
2,-160,-169
44,-103,-174
181,-134,-230
-299,-110,-183
-131,-84,-240
-115,-73,-235
-190,-91,-259
-230,-110,-237
-289,-157,-223
242,-171,-178
-249,-183,-254
259,-186,292
-244,-136,-228
296,-105,-193
216,-103,-211
294,-110,-249
-164,-141,292
-164,-176,-273
-211,-94,-98
-230,-49,4
-190,-141,28
-247,-299,-188
244,-273,-292
101,-223,-235
2,-153,-200
171,-54,-143
171,-186,-150
131,-150,-124
-54,-47,-153
-65,-49,-204
21,-115,280
11,-94,296
40,-120,-280
32,-77,-209
-14,-32,-256
-2,11,-242
-42,0,131
-18,-54,47
0,-11,0
9,-16,51
0,2,75
-7,-7,32
-143,-18,-56
-87,-54,-87
-42,-56,-190
-58,-115,-223
-96,-77,-202
-174,-54,-211
-179,-49,-219
-153,-44,-219
-263,-98,-294
-247,-209,251
282,-204,249
266,-301,193
197,209,200
233,249,-284
216,263,-254
207,228,-204
219,129,-266
233,167,292
141,2,242
155,40,273
188,-21,263
115,-65,251
138,-28,282
183,-32,-233
167,-117,-195
176,-91,-190
160,-195,-256
207,-171,-284
209,-277,-146
160,183,-30
146,209,61
113,-242,148
47,-204,-23
178,0,162
254,134,-266
219,186,-115
242,2,-32
223,-11,-11
280,252,-47
-230,-216,-209
-230,-230,-183
-299,-209,-129
-263,-183,-101
-204,-164,-65
-153,-275,289
-110,-181,294
32,0,-259
73,32,266
110,108,-284
115,44,-273
21,-80,-270
0,-96,-235
89,-63,-228
136,-82,296
178,-103,259
230,-54,-280
249,-47,-219
240,-96,-294
155,-105,263
167,-150,273
138,-58,-259
193,-75,266
209,-73,266
240,-56,-261
219,-63,-226
207,-129,-233
178,-40,254
30,0,143
70,2,164
237,-82,249
221,-75,289
183,25,-261
171,-4,221
141,21,61
110,-28,-16
-58,-164,-131
77,-122,-169
75,0,25
44,44,47
61,65,75
2,16,49
-28,51,84
16,-16,51
65,-61,-7
42,-44,-61
7,-21,-131
195,-136,254
183,-136,157
249,-207,122
207,-235,157
195,-228,190
148,-134,233
143,-148,178
150,-124,228
146,-127,211
155,-153,176
136,-115,186
89,-120,219
40,-143,216
110,-190,68
42,-247,58
44,-254,16
42,-280,7
32,-294,49
-23,296,61
-77,228,73
-150,214,37
-183,181,105
-207,244,219
-204,252,244
-275,181,223
268,42,216
143,-108,155
214,-148,124
160,-216,183
167,-174,115
174,-141,171
164,-122,216
176,-87,247
167,-146,-277
157,-176,-226
96,-209,-141
115,-221,-110
120,-162,-70
87,-153,-18
77,-162,-18
61,-98,54
98,-14,150
113,51,138
183,164,164
169,247,188
204,270,200
190,261,294
87,178,216
289,-108,-280
113,153,235
-294,-273,277
223,-252,195
249,-131,219
138,292,73
120,216,87
256,58,-122
249,221,-136
70,-146,-91
188,9,-202
186,-162,-256
186,-240,-176
143,-80,-235
186,-87,-197
167,-28,-202
155,-124,-115
167,-122,-113
160,-113,-169
178,-91,-195
256,-101,-219
299,-115,-216
233,-167,-179
301,-146,-242
273,-65,-244
-289,-96,-216
-247,-61,-134
-263,-18,-96
-249,-23,-108
-157,18,-115
-207,-7,-148
-223,-58,-150
-209,-9,-160
-174,4,-143
-268,0,-129
-214,14,-167
-146,-58,-193
-153,-80,-200
-183,-14,-181
-129,-51,-273
-134,-75,-277
-183,-207,-263
-110,-32,-228
-108,-108,-247
-277,-80,-181
-117,-35,-157
-91,-42,-176
-115,-70,-171
-80,-30,-230
-186,16,-230
-174,35,-284
171,-23,-292
164,-61,-263
261,-56,-68
252,-11,-56
171,-21,-63
167,-32,-89
-294,-65,-98
-301,-98,-122
-219,-153,-148
-235,-174,-47
-193,-113,-44
-289,-18,-108
273,-56,-113
270,-75,-98
-282,-87,21
-169,-23,7
-207,-120,-82
-183,-138,11
-42,-138,103
-148,-117,7
-228,-131,-150
-181,-117,-105
-263,-37,-226
-155,-134,2
-181,-266,-98
-160,-256,-162
-94,-270,-131
-61,-242,-28
-80,-252,-21
-65,-249,23
-49,273,136
-89,223,30
-54,289,2
-11,-273,0
-65,-280,-18
-82,-221,-80
-70,-190,-70
-138,-181,-87
-169,-141,-96
-204,-127,-94
-263,-87,-120
299,-113,-155
242,-108,-179
216,2,-237
209,58,-197
115,-25,-162
56,-49,-174
-115,-21,-242
-84,-49,-263
-49,-105,275
-202,-47,-65
-219,-9,-115
-115,169,-235
-94,-49,193
-209,32,284
-136,-25,-289
-122,-56,-256
-223,-193,-164
223,-223,207
-216,195,-148
270,-247,-190
256,-221,-124
247,-195,-9
91,-219,-162
103,289,-61
136,115,-49
105,84,-77
108,153,-18
75,98,4
23,18,-2
25,4,47
35,-49,108
54,-146,94
51,-183,110
-73,-146,42
96,204,-7
164,240,42
129,284,98
134,275,122
178,244,186
190,275,195
120,254,284
127,-289,256
131,-244,219
263,-176,82
-292,-138,183
237,-108,136
237,-87,155
280,-105,122
-204,-54,-42
-202,-49,-134
-186,-153,-235
-138,-56,-252
-129,-61,-221
-87,-44,-134
-37,-108,-186
56,-105,-221
98,-129,-263
252,-169,-266
-289,-254,-244
-91,287,-268
63,-252,186
-89,-263,273
-84,266,-242
-153,256,-190
-25,299,-157
-94,275,-176
-35,-254,-179
148,153,-193
70,193,-75
47,209,-30
-70,228,4
-94,178,35
-162,49,91
-96,146,96
-23,37,129
84,-51,277
179,-75,-150
54,-105,-4
42,153,120
23,277,70
-75,223,98
-2,289,171
98,-263,84
28,294,49
4,294,84
-73,-263,16
-56,-270,51
-108,-266,49
-47,-209,58
-103,-209,0
-42,-141,-28
-143,-167,-110
-131,-131,-138
-181,-131,-157
-214,-178,-105
-209,47,-105
-275,-49,-174
296,-35,-190
-289,-58,-221
178,30,-256
-75,-178,-150
-169,-146,-164
-162,-91,-75
-273,-169,-214
-287,277,-270
268,277,-296
-270,-98,-223
63,-244,-16
75,249,58
35,299,73
183,25,-282
47,80,-105
98,195,-216
65,176,-124
49,207,18
68,249,-77
58,254,-136
124,247,-96
96,176,-101
42,207,-89
-47,228,-11
51,230,-44
68,252,-7
80,230,-51
65,195,-122
124,117,-160
101,98,-186
82,143,-195
-2,98,-169
98,178,-197
223,200,301
237,181,280
242,169,233
280,146,146
-221,120,120
-51,105,122
-30,21,58
-2,0,-9
-30,40,-117
-40,0,-70
0,-40,91
101,-122,110
219,-131,148
280,-120,143
244,-197,35
-287,-169,80
-228,-148,124
-284,-65,237
-266,-68,284
-195,-143,242
-167,-179,120
-143,-148,129
-70,-65,230
-113,-37,-268
-143,-14,-254
-77,-87,-282
16,-68,178
58,-127,268
56,-58,-214
9,-11,-195
-61,-16,-280
49,42,-252
7,25,-228
-77,-37,-261
-14,63,-169
94,117,-181
181,56,-157
-4,0,-63
-56,120,-207
37,160,-120
21,136,-117
9,150,-138
11,164,-155
23,167,-146
-23,164,-153
-42,162,-155
-28,202,-129
32,284,-138
63,188,-84
-96,-299,-131
-134,-226,-141
-178,-226,-153
-141,-244,-157
-127,-181,-155
-162,-195,-124
-188,-155,-141
284,-91,-247
120,-16,211
101,-141,-263
124,-87,-228
131,-117,-186
101,-56,-228
23,-70,-237
25,30,-263
32,32,-221
-4,-63,-120
0,-84,-96
-18,-4,-94
-40,25,-75
-122,11,-127
-186,-51,-127
-280,-150,-87
299,-122,-70
-280,-129,-122
-183,-148,-58
216,-32,4
160,-9,-80
247,-153,131
263,-256,209
237,-207,244
207,-202,294
122,-209,256
164,-282,233
186,240,261
157,-294,-294
134,211,-287
148,230,-259
65,23,7
134,247,-188
254,-37,105
226,-249,117
146,221,254
174,-268,108
131,-296,228
131,-280,259
219,-280,157
207,-242,183
237,-204,138
214,-120,117
211,-143,188
256,-148,183
247,-42,160
233,-176,169
181,-216,226
244,-162,247
-235,-68,80
-266,-98,18
-233,-143,-30
-273,-87,-35
-284,-51,-77
221,-129,-108
-223,-186,-209
-235,-209,-226
-131,-216,204
-266,-141,-282
-150,-155,226
-108,-160,171
-138,-207,221
-117,-301,193
-23,-164,190
-14,-164,204
54,-146,190
80,-181,183
113,299,-287
131,-80,171
113,-188,204
186,-136,193
178,-155,209
127,-164,249
259,-42,-249
146,-96,299
-287,-101,270
237,-96,237
226,4,-252
98,80,-200
68,103,-131
32,117,-202
-4,35,-124
49,-124,-171
-11,-18,-216
-146,-32,-108
-200,-207,7
-183,160,-249
-150,40,-82
-129,21,136
-103,195,49
280,-160,2
-273,-157,98
237,-294,138
202,-235,167
169,-263,155
167,-193,84
146,-284,82
120,-273,68
101,221,14
115,261,16
122,80,146
87,228,110
108,292,169
115,150,105
103,178,150
105,204,171
120,207,160
105,174,195
129,287,280
136,294,277
176,-301,209
207,-301,110
228,-275,127
270,-176,150
287,-89,143
-273,54,113
-268,28,96
-226,-2,42
289,-96,-25
-73,-141,23
-131,-186,294
-169,292,188
-113,-171,176
-202,-129,167
-117,-136,30
-75,275,251
-181,-223,228
-197,-195,124
-183,-237,284
-124,-252,254
-211,-221,204
-193,-226,82
-207,-193,87
-202,-247,94
-228,299,94
-204,268,193
294,296,-214
-207,289,221
-148,-259,138
-160,-244,70
-211,294,58
282,113,113
-44,226,-164
-294,-221,275
-270,-190,120
214,63,124
-277,-235,-65
-270,9,-171
-16,-160,-91
-129,197,-105
-233,42,-11
-214,-181,-44
-162,-183,-70
-190,-49,-188
-270,-40,-108
-273,-73,70
-117,21,-127
-129,96,-56
-82,28,-18
-37,2,-65
-56,-56,-98
-80,-98,-70
-110,-68,-75
-117,-47,-141
-136,14,-155
-167,51,-87
-157,-9,-84
-124,-82,0
-179,-75,21
-120,-91,32
-91,-87,54
-61,-94,30
28,-21,-18
56,-120,101
9,-91,70
105,14,190
150,-160,174
155,-127,169
221,-23,77
284,49,47
174,-16,51
240,42,61
235,91,70
270,-37,75
266,-44,108
-214,-32,261
-134,-16,-261
-146,-4,-268
-211,-23,-242
-228,-35,-233
-143,-54,-164
-160,35,-68
-235,-47,40
-268,-129,47
-193,-77,75
-221,-127,-25
-252,-162,-174
-202,-237,-186
299,-223,-129
181,-277,-263
190,-209,-193
87,-65,-244
122,-289,223
-7,105,54
-25,146,-138
-101,146,-186
-155,261,-96
-129,292,-42
-200,207,-16
-237,266,-103
-216,289,-98
-259,-273,-164
-287,-226,-193
221,226,146
190,287,164
188,-263,259
244,284,197
202,244,28
190,270,-21
190,270,70
155,197,103
216,-268,75
244,299,120
261,282,11
292,211,-103
273,273,-51
230,280,63
277,268,131
289,-266,216
-289,-244,129
-282,-226,131
-200,-230,-28
-179,-110,-190
-141,-87,-150
-54,-80,42
-4,-63,30
54,42,-87
54,143,-51
110,143,4
115,164,28
115,101,-75
113,150,-96
162,143,-115
214,108,-9
287,105,141
284,49,235
-155,-37,75
-162,63,56
-207,18,162
-207,-49,155
-268,-197,282
-219,-120,-117
-221,-138,-75
-171,-40,-42
-164,-30,21
-186,-2,-96
-237,35,-80
-211,54,-23
-252,-197,-75
294,207,-164
242,259,-148
113,228,-129
9,103,-35
-115,18,51
-103,21,117
-141,73,-247
-204,223,-219
-143,200,-23
-138,94,70
-249,96,-68
-289,101,-131
-287,120,-98
-261,193,-167
266,230,-138
249,261,-162
256,254,-233
190,268,-292
254,-204,-202
289,-103,-195
249,-282,-200
266,-186,-228
268,254,-261
169,-287,186
164,263,84
155,-49,174
195,-103,-289
204,105,-219
146,226,223
141,237,110
61,131,-94
40,49,-200
91,-35,-32
105,105,103
2,167,183
18,98,-68
23,77,-195
-11,-75,-153
58,75,2
138,190,7
122,-223,0
150,-195,-32
183,-178,-21
176,-169,70
129,-263,-47
211,197,30
216,162,108
-275,138,70
-216,270,40
-202,-263,32
-186,-178,101
35,-9,117
16,-11,186
127,214,263
105,219,-280
150,183,75
120,211,-35
70,131,-141
82,42,-127
87,23,-84
216,56,-42
268,11,-18
-230,-73,-127
292,-150,-28
-270,-134,115
-233,282,143
-148,-122,113
-129,-108,21
-94,-178,75
-155,-299,75
-141,-266,84
0,-181,63
87,-235,148
91,-252,176
87,-287,193
73,-242,223
44,214,-256
61,122,-150
143,204,-207
169,-240,-294
150,296,-157
96,299,-21
-96,207,30
-134,120,0
18,58,-51
-68,80,-68
-94,44,-127
-249,134,-176
-294,188,-134
244,287,70
-204,186,80
-249,197,117
216,136,-254
178,32,-214
51,-122,-61
136,80,164
195,202,186
171,47,7
44,-61,-280
-190,47,148
-219,186,171
-261,190,256
-244,127,9
-157,103,-190
296,261,261
200,-207,65
129,-263,138
113,247,284
44,42,-157
96,-9,-228
82,122,193
146,164,98
110,150,124
204,131,221
122,9,195
18,-18,77
-2,25,-11
14,-9,-23
-44,-25,-98
-54,-89,-32
25,-21,-44
30,37,-23
28,-9,-30
-32,58,-73
37,-11,-73
40,16,-80
14,-49,-11
25,-98,-54
35,-11,-115
54,-16,-80
65,-70,-54
61,-21,-117
129,-80,-146
80,-56,-117
84,-73,-122
16,-77,-11
21,-94,-16
7,-113,4
-16,-131,35
-110,-266,-16
-87,296,-44
105,-134,-37
56,-80,16
32,-4,65
-11,-124,-23
-4,-124,-56
28,-134,-80
91,-143,-28
96,-148,-32
164,-193,-89
195,-242,-174
190,219,228
44,-270,209
-73,-242,202
101,273,-244
134,-230,-129
282,-70,-51
266,-73,-73
18,-82,-61
-23,-103,-252
11,-150,-299
157,-129,-179
251,0,-61
167,51,-200
42,9,-287
-117,28,183
-61,113,226
32,-91,254
174,-252,-150
-268,282,-84
216,186,-23
164,183,-91
-2,-259,-122
47,-299,-87
-40,-202,214
4,-266,284
35,244,-247
127,-282,-28
195,-296,23
299,-287,141
-284,-301,91
204,-296,-47
91,-63,-207
32,-89,-200
-77,183,-221
98,-169,-174
136,-204,-28
94,-237,200
18,-171,181
-277,-284,-287
176,-263,-9
249,-178,-11
-237,-150,9
-247,-146,56
-270,-190,-115
148,-138,-28
136,-155,-108
-284,-171,178
211,-30,32
280,-287,270
-277,-223,284
296,-277,-256
68,226,292
129,282,244
169,237,209
242,219,273
266,209,247
301,164,176
-294,153,115
-282,153,47
-270,176,143
-219,207,197
-155,266,296
-61,-284,-280
-42,-268,282
23,-233,73
131,-169,40
157,-65,127
129,-89,157
136,-169,146
237,-226,195
254,-289,141
-186,-256,-247
117,54,47
186,-115,-153
-136,91,-204
-2,14,-37
-195,164,280
54,115,259
-113,-96,240
-84,162,-193
-294,-120,51
169,49,89
-289,-18,44
-186,143,-25
-242,73,-179
-197,54,259
266,-2,-174
-284,-58,16
197,-186,223
270,292,63
242,284,129
143,-68,171
65,-120,157
63,-28,105
101,-56,110
284,-51,30
146,-44,164
120,-96,195
-47,-141,-242
-129,-44,-266
214,-270,-115
40,-294,-94
-242,-195,141
-131,-223,211
-233,244,-98
146,259,98
75,115,-120
-270,249,-211
-153,280,-216
181,124,-40
-190,181,44
-287,30,-195
155,259,-268
23,-216,-51
160,84,68
18,209,153
28,223,113
37,242,143
77,259,197
105,174,226
-40,197,233
-155,-84,117
-80,-32,216
73,-96,167
-2,-47,256
108,44,190
65,-4,167
54,-103,157
-4,-181,120
2,-219,54
-7,-249,-98
47,-171,-202
82,-115,-131
96,-54,-200
120,-4,-202
190,65,-188
120,143,-183
216,160,-4
277,249,-84
-282,266,-101
-249,-171,-237
-186,-91,-289
-209,-146,-226
-153,-120,-164
-150,-37,-209
-186,113,-160
-129,94,-240
-49,-4,242
7,-58,270
164,-23,-235
108,68,-131
131,87,-127
228,157,-49
242,-4,-94
233,-9,49
230,-56,7
226,73,-51
223,28,-80
-219,56,-47
-148,47,14
-211,28,-134
-252,-44,-87
-292,-73,-96
292,-91,-16
296,-47,0
-299,103,-49
263,75,-51
75,-56,-120
-32,-47,-91
-105,-51,-164
-89,-14,-148
-122,7,-91
-127,2,-80
-146,-4,-4
-181,-138,-63
-256,-160,-49
-263,-42,-14
-287,-77,-4
237,-115,-4
181,-122,18
259,-176,75
-299,-242,101
-223,-9,-103
-263,28,7
-273,-68,11
268,-63,4
251,-70,37
261,-61,-4
-150,-54,124
289,-108,167
273,-77,296
296,-108,-221
-287,-89,-252
-280,-23,-200
-292,2,-171
-179,-2,273
-105,42,-254
-162,-56,-35
-89,-209,-247
-167,-216,-266
-230,-270,277
-197,-216,174
-289,-299,195
268,-146,256
228,226,268
70,117,-219
0,61,-160
0,44,-110
131,56,-164
171,120,-105
155,54,-176
150,-94,266
115,-174,204
7,-256,150
-9,-270,169
-42,-228,122
28,-80,58
44,-108,0
16,-129,-68
9,-124,-146
11,-143,-190
84,-143,-171
108,-68,-134
117,75,-103
153,75,-270
242,157,270
-164,249,-193
-84,296,-171
23,-138,-273
2,-148,273
-49,-287,129
176,-113,134
256,-188,155
190,-247,299
171,-200,-270
254,-150,273
167,-101,155
242,-77,162
-216,-44,263
-226,-242,219
261,-176,289
-282,-244,-249
-178,-186,273
-268,-186,214
-216,-197,221
134,-277,270
277,-188,-202
-301,-178,-233
240,-65,-259
202,-25,282
244,-73,-256
296,-75,-214
268,-47,-143
183,16,-197
138,-2,-219
244,-47,-134
-296,-103,-30
-273,-117,-105
270,-129,-75
268,-25,207
284,-73,223
259,-32,237
273,-32,240
284,-23,160
284,-11,134
275,-37,160
200,-21,-301
176,-68,292
117,-167,252
120,-110,252
-124,-98,-301
171,-169,247
49,44,273
37,96,261
70,141,-155
-77,-4,-273
44,136,-244
-32,-197,-292
7,-82,-171
0,169,-193
-268,-77,-226
299,263,-171
-275,-162,-171
-277,-252,-181
284,-263,-42
273,270,-190
-287,-280,-47
292,226,-190
296,214,-178
211,270,-101
209,101,-117
143,117,-47
103,63,-89
124,61,-75
23,-169,-167
-2,-186,-259
54,-216,-273
32,-235,-289
73,-143,-284
87,-237,242
94,-247,207
131,-193,169
134,-202,44
157,-193,16
136,-204,-7
127,-223,-162
101,-219,-214
103,-179,-169
87,-186,-219
101,-179,-254
96,-146,251
91,-87,200
143,-7,143
240,169,190
-211,277,235
-84,-277,-169
-141,-242,-228
-155,-259,-226
-155,-240,-204
-73,-153,-186
-68,-63,-287
150,251,65
-186,188,-289
-7,-195,-287
16,-136,292
37,28,230
-54,-47,167
-49,-70,280
-96,-157,-275
103,11,-223
96,-14,-228
40,-80,-226
82,-61,292
40,-167,-296
190,-87,-284
169,-115,-244
181,-138,-287
-280,-150,-268
-261,-134,-268
-204,-89,-282
-129,-141,-263
-87,-25,-115
-136,-80,284
-178,-138,235
-124,-188,-219
-129,-226,-115
-164,-193,-54
-249,-103,-183
-289,-51,-193
263,-115,-171
273,-98,-16
266,-65,56
-266,-101,-75
-233,-181,-148
-204,-171,-174
-219,-190,-91
143,-61,37
263,-49,-103
-282,-7,-252
-115,-65,-287
-193,-84,-261
-226,-124,-138
-254,-98,-70
-56,-80,-94
-94,-113,-143
-252,-131,-155
-207,-96,-242
-176,-122,-219
-228,-155,-160
-233,-131,-138
-282,-146,-211
-242,-134,-211
-216,-138,-179
-216,-146,-146
-237,-117,-61
-282,-98,9
-268,-103,148
-171,-82,207
-230,-28,131
-301,0,-23
-277,7,-40
-263,-7,-21
-233,-96,-87
-186,-143,-42
-171,-176,-23
-164,-193,-14
-162,-235,-68
-186,-226,-87
-193,-252,-148
-131,-275,-209
-117,-280,-228
-120,-256,-294
-127,-256,270
-193,-254,282
-105,-237,-186
-84,-219,-148
-84,-273,-235
-117,-296,-292
-183,287,-252
-153,277,-183
-54,284,-190
-11,275,-186
-87,-299,-129
-141,-280,-129
-237,292,-261
268,-240,141
124,277,-221
-195,-91,-117
-68,204,-193
-14,207,-134
105,237,-129
75,211,-143
28,181,-94
2,117,-42
-7,108,-61
-23,84,-89
28,101,-101
80,44,-103
105,75,-91
-16,58,-37
54,259,94
49,176,42
11,89,164
-21,77,209
-148,-131,-242
-21,230,103
40,105,235
-153,176,256
-169,181,-296
-94,169,-301
-190,164,-247
-110,167,-273
-84,174,-263
-91,183,-256
-143,200,-237
-143,193,-259
-148,209,-235
-153,266,-193
-176,-292,-188
-167,-244,-178
-193,-164,-171
-214,-153,-146
-266,-204,-200
197,-211,-138
209,-164,-141
94,-101,-181
42,-94,-211
-21,-96,-233
277,61,-174
-299,-242,183
287,-136,188
148,-193,193
-235,-157,141
-270,-108,188
270,-202,134
226,-174,160
160,-131,186
193,-197,209
214,-134,164
190,-146,178
143,-164,70
146,-176,37
136,-219,101
141,-261,75
169,-223,25
254,-301,51
284,-37,54
249,134,209
-141,-178,-209
-23,233,110
-117,37,35
25,-115,-32
-18,63,16
51,138,4
49,252,89
70,268,98
75,193,30
70,115,-2
16,-4,-32
14,-4,-28
32,202,56
-30,47,42
141,148,150
25,75,129
37,35,91
73,-89,56
-14,-101,18
-40,-261,7
-61,-254,37
44,-155,25
141,-47,-96
188,-84,-21
56,-171,120
23,42,275
84,-157,-11
122,-219,30
150,-244,-23
200,-148,0
115,-235,61
115,-193,82
160,254,2
157,167,21
113,0,113
216,235,-4
251,-277,-35
240,-268,0
263,289,-40
235,183,-4
256,89,82
247,89,113
275,65,63
-223,197,-75
-237,226,-108
-261,146,-11
-249,35,-110
-223,77,-80
-200,47,0
-216,-7,-2
-136,75,-167
-155,214,-94
-186,200,-4
-197,169,-32
-197,167,-63
-202,113,-56
-188,87,-91
-155,110,-122
-148,80,-141
-164,30,-56
-183,4,-2
-195,-4,101
-219,-11,190
-247,-4,249
-268,63,171
-259,122,164
-117,195,162
-211,-58,155
-292,-103,-294
-275,-75,-214
282,-143,-131
